Name,Description,SnapshotId,Region,Encrypted,OwnerId,StartTime,VolumeId,VolumeSize,StorageTier,RestoreExpiryTime,Tags
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-0919c1e84d146504d,snap-0acb911b014711751,us-east-1,False,993814764642,2023-04-05 07:13:23.744000+00:00,vol-0519557e3c89d15a6,80,standard,,"""aws:backup:source-resource"": ""i-03258b739120ff3c3:9EEA32F1-F5CB-68BC-2747-55518CD7CD4B"", ""Name"": ""WebFront2"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-03ae55f228b911818,snap-0f500a58ec6c710f1,us-east-1,False,993814764642,2023-04-01 08:47:06.949000+00:00,vol-4a725909,300,standard,,"""aws:backup:source-resource"": ""i-f5b79090:5B519881-AB74-560C-FFB5-5E12C188F16F"", ""Name"": ""DataHub4 Rabbit Drive"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-0afb1e4789508e9a4,snap-0567adba6874f18d0,us-east-1,False,993814764642,2023-04-01 08:28:57.740000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:FC55F49A-C376-DC31-A10C-1D458BD2B20D"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-02db391be91842aa1,snap-0932a04aabf684130,us-east-1,False,993814764642,2023-04-01 07:10:25.278000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:D4A0B8AD-EC59-AB52-0501-B205BC1E8A56"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-0428aecb172916eec,snap-0022a69c3917f78b4,us-east-1,False,993814764642,2023-03-29 08:41:57.831000+00:00,vol-4a725909,300,standard,,"""aws:backup:source-resource"": ""i-f5b79090:B67EBF5A-070C-7707-8819-8728C3AEAD40"", ""Name"": ""DataHub4 Rabbit Drive"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-0428aecb172916eec,snap-0c008689a0b12ea3b,us-east-1,False,993814764642,2023-03-29 08:41:57.831000+00:00,vol-947259d7,80,standard,,"""Name"": ""DataHub4 C Drive"", ""aws:backup:source-resource"": ""i-f5b79090:B67EBF5A-070C-7707-8819-8728C3AEAD40"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-0d9d7e1e711e7989c,snap-08d2a9812866ce54e,us-east-1,False,993814764642,2023-03-22 08:33:24.699000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:E59B4309-54A7-AAF3-CE68-91785DB0FF44"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-08172ea0d6cf0e741,snap-0a9f44dca088c389d,us-east-1,False,993814764642,2023-03-22 08:41:12.984000+00:00,vol-4a725909,300,standard,,"""aws:backup:source-resource"": ""i-f5b79090:44FA39CA-5ACE-8EFD-6243-3346924F2486"", ""Name"": ""DataHub4 Rabbit Drive"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-0a0a5cbd0dc9e46ea,snap-0342c8f2640a2baf3,us-east-1,False,993814764642,2023-03-22 07:10:02.915000+00:00,vol-0519557e3c89d15a6,80,standard,,"""aws:backup:source-resource"": ""i-03258b739120ff3c3:547572E2-AFA8-FB5B-8E53-24BA36CCC7BA"", ""Name"": ""WebFront2"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-0f1b2135e8440c2cf,snap-0fb5cf1c41e52e481,us-east-1,False,993814764642,2023-03-22 07:07:04.019000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:0C99539B-012E-C3B7-6EA5-70353E932192"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-0835841a5ffb8f3d9,snap-03d9103c4c2204cc2,us-east-1,False,993814764642,2023-03-18 08:42:13.170000+00:00,vol-947259d7,80,standard,,"""aws:backup:source-resource"": ""i-f5b79090:C07E2ABC-0092-92AE-CFBE-FBCB797E2CF2"", ""Name"": ""DataHub4 C Drive"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-018a017fa71198288,snap-02d1162d6e8f81c69,us-east-1,False,993814764642,2023-03-18 08:27:58.052000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:3C1FF109-230A-D267-06E8-16AEA9CE368F"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-086430b1cb24ca0d1,snap-0a5762dce8d77c8d6,us-east-1,False,993814764642,2023-03-15 08:47:42.327000+00:00,vol-947259d7,80,standard,,"""Name"": ""DataHub4 C Drive"", ""aws:backup:source-resource"": ""i-f5b79090:E6F6E2E6-AABC-9F79-9A6F-716E17CFCAC4"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-086430b1cb24ca0d1,snap-0184f32cfe4159c8a,us-east-1,False,993814764642,2023-03-15 08:47:42.327000+00:00,vol-4a725909,300,standard,,"""aws:backup:source-resource"": ""i-f5b79090:E6F6E2E6-AABC-9F79-9A6F-716E17CFCAC4"", ""Name"": ""DataHub4 Rabbit Drive"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-04166593cba63f2ba,snap-050e541046dcfa570,us-east-1,False,993814764642,2023-03-11 07:09:18.060000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:4928C7B8-CE70-49DA-7024-6E7A38312072"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-01a84c540aaedceeb,snap-07d794c403114da17,us-east-1,False,993814764642,2023-03-11 07:11:15.609000+00:00,vol-0519557e3c89d15a6,80,standard,,"""Name"": ""WebFront2"", ""aws:backup:source-resource"": ""i-03258b739120ff3c3:514C31FC-3D3C-4453-9966-23E90C39151E"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-05624d16608374100,snap-0c101cf872bee4d8f,us-east-1,False,993814764642,2023-03-08 08:43:14.146000+00:00,vol-947259d7,80,standard,,"""Name"": ""DataHub4 C Drive"", ""aws:backup:source-resource"": ""i-f5b79090:B20DDBF7-0E67-4E82-E5F6-9BC624919F59"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-0ada427512618240a,snap-0f9982d35d5e9ef1a,us-east-1,False,993814764642,2023-03-08 08:28:35.840000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:C6D97699-77E6-0874-86CE-5033361100E2"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-0dc7421dbf5d1e541,snap-0327334e5a5429943,us-east-1,False,993814764642,2023-03-04 07:05:41.336000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:485680DB-4CD4-AFC7-94B2-D795ED4FFEFD"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-010b2283b6d910fb1,snap-0b3fe0c6d81e2d829,us-east-1,False,993814764642,2023-03-01 08:31:26.923000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:FF0127BC-9C9C-7D1B-05F4-EA7EDF5A211C"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-07157bf8bab3094e2,snap-0c3970db6da744285,us-east-1,False,993814764642,2023-02-25 07:13:20.708000+00:00,vol-0519557e3c89d15a6,80,standard,,"""aws:backup:source-resource"": ""i-03258b739120ff3c3:16970133-F8F0-1045-0709-0774676EF95D"", ""Name"": ""WebFront2"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-0f3b38090c9a7a689,snap-0e186a4750e37b598,us-east-1,False,993814764642,2023-02-22 07:07:08.110000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:853A8F37-85EF-1570-E40F-4AC32C7236BA"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-0ee6525841a7a4df6,snap-0cc4a2d8aa20da192,us-east-1,False,993814764642,2023-02-18 07:14:21.955000+00:00,vol-0519557e3c89d15a6,80,standard,,"""aws:backup:source-resource"": ""i-03258b739120ff3c3:41EB06A0-0827-7390-1526-58F9C3C5A565"", ""Name"": ""WebFront2"""
,Created by CreateImage(i-0fa79a221db461eac) for ami-051a11e002eb16391,snap-0753a9e572a49e282,us-east-1,False,993814764642,2023-02-15 08:28:43.864000+00:00,vol-09a42fc333c423245,100,standard,,"""aws:backup:source-resource"": ""i-0fa79a221db461eac:149A6925-E69A-D9DE-CFD7-2307CA49F027"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-073e07822866df6ec,snap-08d6f8ca2b411b7fc,us-east-1,False,993814764642,2023-02-08 07:06:49.824000+00:00,vol-0519557e3c89d15a6,80,standard,,"""Name"": ""WebFront2"", ""aws:backup:source-resource"": ""i-03258b739120ff3c3:185CD3AA-448E-5CC3-6111-F978012DECEE"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-0e35037f049f7a0b1,snap-0ae12d3dcf751abac,us-east-1,False,993814764642,2023-02-08 06:55:57.689000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:9A70189F-FA4E-FDDF-6497-7DB40F98A1C6"""
DataHub4 Rabbit Drive,Created by CreateImage(i-f5b79090) for ami-0a951b56cc3113342,snap-0fef3199cd612b00f,us-east-1,False,993814764642,2023-02-04 08:44:59.115000+00:00,vol-4a725909,300,standard,,"""aws:backup:source-resource"": ""i-f5b79090:A4708A6A-0665-04F7-3C84-1D94A50684FA"", ""Name"": ""DataHub4 Rabbit Drive"""
,Created by CreateImage(i-021b9aa39d3451215) for ami-006a50a3f2c1c2ee9,snap-0644de45023d94039,us-east-1,False,993814764642,2023-01-28 06:54:31.639000+00:00,vol-0f5fc694b4824fc5e,20,standard,,"""aws:backup:source-resource"": ""i-021b9aa39d3451215:1AF58999-D962-C651-F215-0F8CAB67BC88"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-055e15a5de64782ba,snap-0dc898b1ef8c680d4,us-east-1,False,993814764642,2023-01-25 08:42:07.223000+00:00,vol-947259d7,80,standard,,"""aws:backup:source-resource"": ""i-f5b79090:7500BB8E-D6E5-D233-8ACC-4A28D6CDB1E7"", ""Name"": ""DataHub4 C Drive"""
WebFront2,Created by CreateImage(i-03258b739120ff3c3) for ami-0bea45b727bb1756e,snap-0aa8b4a1fcebf424c,us-east-1,False,993814764642,2023-01-25 07:07:24.936000+00:00,vol-0519557e3c89d15a6,80,standard,,"""Name"": ""WebFront2"", ""aws:backup:source-resource"": ""i-03258b739120ff3c3:EE828761-4A78-1CAE-7DE0-699C2E9A4DE1"""
DataHub4 C Drive,Created by CreateImage(i-f5b79090) for ami-0e87353bc81f6ed45,snap-002bc220f65a0a1fa,us-east-1,False,993814764642,2023-01-21 08:41:47.935000+00:00,vol-947259d7,80,standard,,"""aws:backup:source-resource"": ""i-f5b79090:550A3932-A681-63AA-DB10-ABF105D21517"", ""Name"": ""DataHub4 C Drive"""
,Created by CreateImage(i-85000725) for ami-d58bc4b0 from vol-9cd75466,snap-4069ff2f,us-east-1,False,993814764642,2015-10-08 18:58:24+00:00,vol-9cd75466,80,standard,,
,Created by CreateImage(i-dec8cc7e) for ami-e18bc484 from vol-0341c1f9,snap-54852523,us-east-1,False,993814764642,2015-10-08 18:57:39+00:00,vol-0341c1f9,80,standard,,
,Created by CreateImage(i-5e4499fc) for ami-b4e7d3de from vol-987eba74,snap-aff311aa,us-east-1,False,993814764642,2016-02-14 04:46:26+00:00,vol-987eba74,80,standard,,
,Created by CreateImage(i-c0409d62) for ami-47e5d12d from vol-2c78bcc0,snap-790bde7c,us-east-1,False,993814764642,2016-02-14 04:47:56+00:00,vol-2c78bcc0,80,standard,,
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0f92b0b9ab111d7e6,snap-0dcf3758780c5433d,us-east-1,False,993814764642,2023-07-15 08:32:45.232000+00:00,vol-0ccbec868c13a8416,120,standard,,"""Name"": ""WebApp1-Win"", ""aws:backup:source-resource"": ""i-03ff7e525b30f152d:F85F08FA-C780-FB06-0F49-F5BB7C00BBD8"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-04d41bd1fd63dcec6,snap-022d9bb2313f2c413,us-east-1,False,993814764642,2023-07-12 08:36:13.126000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:29835782-A634-8259-8F3D-12116AF6C0B8"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0fd81d004f5e2d342,snap-016df75c2b9d1d4db,us-east-1,False,993814764642,2023-07-08 08:32:25.098000+00:00,vol-0ccbec868c13a8416,120,standard,,"""Name"": ""WebApp1-Win"", ""aws:backup:source-resource"": ""i-03ff7e525b30f152d:5D003CF0-B37C-E10A-7EAF-69DB2D86BB91"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-01899e46bd9863348,snap-0bd0a9f056a11bc57,us-east-1,False,993814764642,2023-06-28 08:33:11.929000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:8F9B4097-E37E-CF76-6FCA-79FAD524E5EE"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0f25354f398dc000c,snap-00e8398ae552c0215,us-east-1,False,993814764642,2023-06-21 08:31:04.922000+00:00,vol-0ccbec868c13a8416,120,standard,,"""Name"": ""WebApp1-Win"", ""aws:backup:source-resource"": ""i-03ff7e525b30f152d:70F2F169-7039-1516-BD5B-B18D4DFBC8F0"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0eddd6e4896262d79,snap-016582af41c71c42b,us-east-1,False,993814764642,2023-06-07 08:30:41.807000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:AC9894AB-8F17-A1C9-23BE-3B4DDC792D4E"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-01ae40331d3ae12cd,snap-0410eca4136cafcb7,us-east-1,False,993814764642,2023-06-03 08:34:46.598000+00:00,vol-0ccbec868c13a8416,120,standard,,"""Name"": ""WebApp1-Win"", ""aws:backup:source-resource"": ""i-03ff7e525b30f152d:980C6BF8-5259-5655-978F-BACDF06D64C2"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0059117871ec6df51,snap-04432a7a0ba134a17,us-east-1,False,993814764642,2023-05-31 08:30:21.907000+00:00,vol-0ccbec868c13a8416,120,standard,,"""Name"": ""WebApp1-Win"", ""aws:backup:source-resource"": ""i-03ff7e525b30f152d:3609F025-5A57-21C8-8B5D-E072D2E3C106"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0cde1c568336bf9c0,snap-0de8c7f209d3f0eb6,us-east-1,False,993814764642,2023-05-13 08:36:46.081000+00:00,vol-0ccbec868c13a8416,120,standard,,"""Name"": ""WebApp1-Win"", ""aws:backup:source-resource"": ""i-03ff7e525b30f152d:FE5D0C6A-6506-DD2E-407F-6709B930CC72"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-098f1a25abb08280e,snap-0006703bcaed976b6,us-east-1,False,993814764642,2023-05-10 08:32:27.912000+00:00,vol-0ccbec868c13a8416,120,standard,,"""Name"": ""WebApp1-Win"", ""aws:backup:source-resource"": ""i-03ff7e525b30f152d:B4B8F6CA-DEE1-9C68-F658-B14539F127BC"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0a5ddc1e1ca334220,snap-0bb87586398edfd9c,us-east-1,False,993814764642,2023-04-29 08:29:41.580000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:A2FCE860-F49B-6173-734C-F52978ADC2D8"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0e11ea56cd1ec1705,snap-037ec86fe79363ffd,us-east-1,False,993814764642,2023-04-22 08:14:35.293000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:32393DF6-8240-AA02-6D23-F56CBE1A2D5E"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0916d14d59efe1f41,snap-0aea880e78df01dd7,us-east-1,False,993814764642,2023-04-15 08:15:03.069000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:CBEA982A-981B-614D-C455-73EA4D52D72B"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-067214405f2a565b2,snap-03438a663afd8239a,us-east-1,False,993814764642,2023-03-22 08:13:24.084000+00:00,vol-0ccbec868c13a8416,120,standard,,"""Name"": ""WebApp1-Win"", ""aws:backup:source-resource"": ""i-03ff7e525b30f152d:AAADCDBB-944B-987F-FBD6-F00403BAA9B2"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0120a72e4faf22500,snap-0a802c3ac57191c67,us-east-1,False,993814764642,2023-03-18 08:11:21.299000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:C01BDAC1-D53A-5E68-6181-882732F9A920"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-013705ed731a0c7f3,snap-085d10909e20c64a4,us-east-1,False,993814764642,2023-03-11 08:09:06.030000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:C09737BD-D749-7B27-D67C-9A49C18780B9"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-070367585415d0de9,snap-0320af50a0327831b,us-east-1,False,993814764642,2023-03-08 08:12:13.023000+00:00,vol-0ccbec868c13a8416,120,standard,,"""Name"": ""WebApp1-Win"", ""aws:backup:source-resource"": ""i-03ff7e525b30f152d:DE0EE094-9AC7-DE48-C9C8-810C7117361E"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0ef04345f6d1e4c61,snap-07b55674e5c4bfd7b,us-east-1,False,993814764642,2023-03-04 08:08:34.160000+00:00,vol-0ccbec868c13a8416,120,standard,,"""Name"": ""WebApp1-Win"", ""aws:backup:source-resource"": ""i-03ff7e525b30f152d:4B93FB5C-9DAD-78E0-F2F3-FD9D06B60F67"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0e375eb9dcc5b0ded,snap-0b4f82d807ce6be75,us-east-1,False,993814764642,2023-03-01 08:13:34.978000+00:00,vol-0ccbec868c13a8416,120,standard,,"""Name"": ""WebApp1-Win"", ""aws:backup:source-resource"": ""i-03ff7e525b30f152d:AC2132AA-1D93-FC2B-166F-AECDB9445764"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-08c22daa6b6456ab7,snap-0c1056608f6fec61f,us-east-1,False,993814764642,2023-01-21 08:10:59.898000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:A0E1BC12-E932-BA01-1313-4647DEDF183C"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0c2d99277a958baa9,snap-0d7c8b1e525e2a133,us-east-1,False,993814764642,2023-07-19 08:30:52.012000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:02DC8118-D990-C35C-AF62-F133F9B0C53A"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0b6b3c875cfd325a5,snap-00bd2f6162a9ffaf3,us-east-1,False,993814764642,2023-07-05 08:29:31.889000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:79B4CA47-3D01-D58A-7868-668DD1F861AC"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-04bdbb566e384f2a5,snap-0c31f5549df734687,us-east-1,False,993814764642,2023-07-01 08:29:21.669000+00:00,vol-0ccbec868c13a8416,120,standard,,"""Name"": ""WebApp1-Win"", ""aws:backup:source-resource"": ""i-03ff7e525b30f152d:B647962C-E781-D517-A64C-19695BCCD36C"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-07cb7c54dbf7e97f7,snap-0ceb17c2d0a90c0e0,us-east-1,False,993814764642,2023-06-24 08:35:24.914000+00:00,vol-0ccbec868c13a8416,120,standard,,"""Name"": ""WebApp1-Win"", ""aws:backup:source-resource"": ""i-03ff7e525b30f152d:04A36845-CA12-27F6-6A96-5BC0D63B8996"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0507d7ccbbd14f5cb,snap-019507b5a5f699aae,us-east-1,False,993814764642,2023-06-17 08:31:19.891000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:77CEE362-6950-022A-1734-FCAFC5B49A80"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0e4add19420519010,snap-092f19f2db8fc8c78,us-east-1,False,993814764642,2023-06-14 08:29:54.867000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:B5A29CB7-CBDC-3228-2189-7144E57FF660"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0e2a3393bb93de628,snap-0fd1a82d8dfc45129,us-east-1,False,993814764642,2023-06-10 08:31:00.472000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:9C154E85-BE32-CDD2-C0E2-0AFCFA8B6F63"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0c727e59246f63a4a,snap-0b659182d5587bc4b,us-east-1,False,993814764642,2023-05-27 08:34:32.975000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:CCB7D5B3-48DD-0968-58FC-9B579B84FB74"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-084b22cf3d6f36720,snap-029a3e5ec66603705,us-east-1,False,993814764642,2023-05-24 08:28:42.666000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:8E11DB65-1410-C93D-D0E6-D9B313B37A45"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0e0b4fff2841c06f3,snap-01e288470ec1f8dcd,us-east-1,False,993814764642,2023-05-20 08:30:40.012000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:A66D9C0F-52D7-CD53-7C4E-914E951009D0"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0e7df0b9720ba89dc,snap-04664b63bc76c25ac,us-east-1,False,993814764642,2023-05-17 08:35:15.892000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:B1C9E60F-84F2-FBA8-1629-BC9DA1E3A6CD"", ""Name"": ""WebApp1-Win"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-07c517cd52293ea58,snap-0d6f19a016b080c14,us-east-1,False,993814764642,2023-05-06 08:34:12.114000+00:00,vol-0ccbec868c13a8416,120,standard,,"""Name"": ""WebApp1-Win"", ""aws:backup:source-resource"": ""i-03ff7e525b30f152d:43C646A0-7313-40EC-347A-95BADC0444E0"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0f6fa8530b309f658,snap-08c7ab1ebae7e4dd5,us-east-1,False,993814764642,2023-05-03 08:30:00.689000+00:00,vol-0ccbec868c13a8416,120,standard,,"""Name"": ""WebApp1-Win"", ""aws:backup:source-resource"": ""i-03ff7e525b30f152d:8208600D-60C1-16D3-938F-B7796656CEF8"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-03f274948d15eb16d,snap-087ec7607cfcef433,us-east-1,False,993814764642,2023-04-26 08:11:24.032000+00:00,vol-0ccbec868c13a8416,120,standard,,"""Name"": ""WebApp1-Win"", ""aws:backup:source-resource"": ""i-03ff7e525b30f152d:328777B5-68DF-E7E0-B953-6FA8BEAC26C3"""
WebApp1-Win,Created by CreateImage(i-03ff7e525b30f152d) for ami-0db655656c275faad,snap-01aaf54ab2cb7db2d,us-east-1,False,993814764642,2023-04-19 08:14:54.787000+00:00,vol-0ccbec868c13a8416,120,standard,,"""aws:backup:source-resource"": ""i-03ff7e525b30f152d:269CBCCD-BED8-51C1-F479-0508E5A8C07A"", ""Name"": ""WebApp1-Win"""
